Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
17,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-74-a.wav,m,74,1-179-2-74-a.wav,the honey ,1,doss,ç,n,179,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-179-2-74-a,ɪ,1.16,1.282,0.122,1.2,--undefined--,646.07,1908.94,2643.97,1.241,--undefined--,622.65,1863.2,2806.75,5500 Hz,10.0,NA
18,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-74-a.wav,m,74,1-183-2-74-a.wav,the honey ,1,doss,ç,n,183,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-74-a.wav,f,74,1-56-2-74-a.wav,the honey ,1,doss,ç,n,56,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-56-2-74-a,ɪ,0.653,0.725,0.072,0.677,152.49,725.34,2115.14,2376.14,0.701,141.52,697.66,1054.99,2275.6,5500 Hz,10.0,"
1-56-2-74-a"
20,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-74-a.wav,m,74,17-176-1-74-a.wav,the honey ,17,doss,ç,n,176,der honig,deːɐ̯ ˈhoːnɪç,ɪ,17-176-1-74-a,ɪ,0.306,0.381,0.075,0.331,--undefined--,503.31,2037.65,2412.37,0.356,--undefined--,576.1,2123.69,2629.39,5500 Hz,10.0,NA
21,1934,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-177-1-74-a.wav,m,74,17-177-1-74-a.wav,the honey ,17,doss,ç,n,177,der honig,deːɐ̯ ˈhoːnɪç,ɪ,17-177-1-74-a,ɪ,0.595,0.717,0.121,0.636,145.20,448.85,1884.06,2564.45,0.676,137.08,505.21,1898.16,2556.64,5500 Hz,10.0,NA
22,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-74-a.wav,m,74,17-178-2-74-a.wav,the honey ,17,doss,ç,n,178,der honig,deːɐ̯ ˈhoːnɪç,ɪ,17-178-2-74-a,ɪ,0.664,0.734,0.07,0.687,--undefined--,589.06,1557.63,2073.36,0.711,--undefined--,697.72,1637.41,2187.13,5500 Hz,10.0,NA
23,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-180-2-74-a.wav,m,74,17-180-2-74-a.wav,the honey ,17,doss,ç,n,180,der honig,deːɐ̯ ˈhoːnɪç,ɪ,17-180-2-74-a,ɪ,0.55,0.639,0.088,0.58,145.68,620.95,1890.75,2696.62,0.609,--undefined--,598.83,2027.77,2628.31,5500 Hz,10.0,NA
24,1958,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-181-1-74-a.wav,f,74,17-181-1-74-a.wav,the honey ,17,doss,ç,n,181,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1935,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-182-2-74-a.wav,f,74,17-182-2-74-a.wav,the honey ,17,doss,ç,n,182,der honig,deːɐ̯ ˈhoːnɪç,ɪ,17-182-2-74-a,ɪ,0.731,0.808,0.077,0.757,--undefined--,630.22,2222.34,2492.64,0.782,--undefined--,602.25,2262.0,2711.39,5500 Hz,10.0,NA
26,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-74-a.wav,f,74,17-187-1-74-a.wav,the honey ,17,doss,ç,n,187,der honig,deːɐ̯ ˈhoːnɪç,ɪ,17-187-1-74-a,ɪ,0.365,0.425,0.06,0.385,--undefined--,789.0,1803.96,2872.74,0.405,--undefined--,895.37,1611.88,2903.4,5500 Hz,10.0,NA
27,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-74-a.wav,m,74,5-113-2-74-a.wav,the honey ,5,doss,ç,n,113,der honig,deːɐ̯ ˈhoːnɪç,ɪ,5-113-2-74-a,ɪ,0.472,0.536,0.064,0.493,--undefined--,453.6,2028.66,2721.78,0.515,--undefined--,537.79,2088.04,2506.43,5500 Hz,10.0,NA
28,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-74-a.wav,m,74,3-96-2-74-a.wav,the honey ,3,floresville,ç,n,96,der honig,deːɐ̯ ˈhoːnɪç,ɪ,3-96-2-74-a,ɪ,0.519,0.589,0.07,0.542,131.21,692.88,1902.44,2471.99,0.565,130.11,623.27,1983.95,2526.48,5500 Hz,10.0,NA
29,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-98-2-74-a.wav,f,74,3-98-2-74-a.wav,the honey ,3,floresville,ç,n,98,der honig,deːɐ̯ ˈhoːnɪç,ɪ,3-98-2-74-a,ɪ,0.45,0.505,0.055,0.469,274.90,591.3,1756.9,2400.11,0.487,278.57,577.43,1530.29,2535.41,5500 Hz,10.0,NA
30,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/51-283-3-74-a.wav,f,74,51-283-3-74-a.wav,the honey ,51,floresville,ç,n,283,der honig,deːɐ̯ ˈhoːnɪç,ɪ,51-283-3-74-a,ɪ,0.48,0.532,0.051,0.497,144.80,433.01,2495.45,2913.28,0.514,138.12,423.79,2562.8,3017.09,5500 Hz,10.0,NA
31,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-74-a.wav,f,74,1-199-2-74-a.wav,the honey ,1,fredericksburg,ç,n,199,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-74-a.wav,m,74,1-397-2-74-a.wav,the honey ,1,fredericksburg,ç,n,397,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-397-2-74-a,ɪ,1.059,1.136,0.077,1.085,88.58,486.04,1942.63,2433.07,1.11,--undefined--,406.18,1945.79,2278.78,5500 Hz,10.0,"
1-397-2-74-a"
33,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-74-a.wav,m,74,1-403-2-74-a.wav,the honey ,1,fredericksburg,ç,n,403,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-403-2-74-a,ɪ,0.885,0.933,0.048,0.901,--undefined--,471.28,2111.41,2656.16,0.917,--undefined--,409.22,2177.74,2724.48,5500 Hz,10.0,"
1-403-2-74-a"
34,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/105-404-1-74-a.wav,f,74,105-404-1-74-a.wav,the honey ,105,fredericksburg,ç,n,404,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-74-a.wav,m,74,107-405-2-74-a.wav,the honey ,107,fredericksburg,ç,n,405,der honig,deːɐ̯ ˈhoːnɪç,ɪ,107-405-2-74-a,ɪ,1.034,1.122,0.088,1.064,--undefined--,554.41,1985.82,3061.8,1.093,--undefined--,435.98,2135.68,2951.3,5500 Hz,10.0,NA
36,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/108-406-1-74-a.wav,m,74,108-406-1-74-a.wav,the honey ,108,fredericksburg,ç,n,406,der honig,deːɐ̯ ˈhoːnɪç,ɪ,108-406-1-74-a,ɪ,0.647,0.718,0.071,0.671,143.38,542.17,1691.43,2797.11,0.694,137.69,483.32,1887.56,2775.23,5500 Hz,10.0,NA
37,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-74-a.wav,f,74,110-407-2-74-a.wav,the honey ,110,fredericksburg,ç,n,407,der honig,deːɐ̯ ˈhoːnɪç,ɪ,110-407-2-74-a,ɪ,0.539,0.629,0.091,0.569,202.01,970.29,2636.76,3328.94,0.599,204.22,827.79,2623.53,3348.42,5500 Hz,10.0,NA
38,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-74-a.wav,f,74,110-408-1-74-a.wav,the honey ,110,fredericksburg,ç,n,408,der honig,deːɐ̯ ˈhoːnɪç,ɪ,110-408-1-74-a,ɪ,0.803,0.852,0.049,0.819,146.59,587.94,2250.79,3025.23,0.835,--undefined--,538.79,2376.96,3050.77,5500 Hz,10.0,NA
39,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/111-410-1-74-a.wav,f,74,111-410-1-74-a.wav,the honey ,111,fredericksburg,ç,n,410,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-74-a.wav,m,74,17-185-1-74-a.wav,the honey ,17,fredericksburg,ç,n,185,der honig,deːɐ̯ ˈhoːnɪç,ɪ,17-185-1-74-a,ɪ,0.704,0.786,0.082,0.731,142.84,367.18,1953.81,2425.89,0.759,--undefined--,855.64,2058.91,3031.26,5500 Hz,10.0,NA
41,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-74-a.wav,m,74,23-224-1-74-a.wav,the honey ,23,fredericksburg,ç,n,224,der honig,deːɐ̯ ˈhoːnɪç,ɪ,23-224-1-74-a,ɪ,0.71,0.77,0.059,0.73,131.74,557.24,1966.32,3147.57,0.75,142.93,411.92,2082.18,3100.5,5500 Hz,10.0,NA
42,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-210-2-74-a.wav,f,74,29-210-2-74-a.wav,the honey ,29,fredericksburg,ç,n,210,der honig,deːɐ̯ ˈhoːnɪç,ɪ,29-210-2-74-a,ɪ,0.81,0.892,0.082,0.837,170.93,584.88,2561.36,3057.58,0.864,161.80,532.02,2583.42,3083.74,5500 Hz,10.0,NA
43,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-74-a.wav,m,74,29-226-2-74-a.wav,the honey ,29,fredericksburg,ç,n,226,der honig,deːɐ̯ ˈhoːnɪç,ɪ,29-226-2-74-a,ɪ,0.711,0.782,0.071,0.735,333.42,423.1,2334.32,3081.37,0.758,342.47,392.4,2344.58,3164.87,5500 Hz,10.0,NA
44,1942,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/38-214-1-74-a.wav,m,74,38-214-1-74-a.wav,the honey ,38,fredericksburg,ç,n,214,der honig,deːɐ̯ ˈhoːnɪç,ɪ,38-214-1-74-a,ɪ,0.776,0.82,0.044,0.791,117.33,542.37,1849.2,2644.07,0.806,115.35,414.39,1890.13,2658.17,5500 Hz,10.0,NA
45,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-398-1-74-a.wav,f,74,53-398-1-74-a.wav,the honey ,53,fredericksburg,ç,n,398,der honig,deːɐ̯ ˈhoːnɪç,ɪ,53-398-1-74-a,ɪ,0.762,0.804,0.042,0.776,97.22,493.36,2414.55,2879.74,0.79,97.10,357.44,2464.33,2861.69,5500 Hz,10.0,NA
46,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-401-1-74-a.wav,f,74,53-401-1-74-a.wav,the honey ,53,fredericksburg,ç,n,401,der honig,deːɐ̯ ˈhoːnɪç,ɪ,53-401-1-74-a,ɪ,0.515,0.564,0.05,0.531,212.07,547.67,2366.22,2998.82,0.548,221.46,566.18,2429.66,3072.3,5500 Hz,10.0,NA
47,1949,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-369-1-74-a.wav,m,74,58-369-1-74-a.wav,the honey ,58,fredericksburg,ç,n,369,der honig,deːɐ̯ ˈhoːnɪç,ɪ,58-369-1-74-a,ɪ,0.571,0.606,0.034,0.583,116.43,493.87,2013.19,2539.52,0.594,117.27,499.38,2099.33,2521.37,5500 Hz,10.0,NA
48,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-370-1-74-a.wav,m,74,58-370-1-74-a.wav,the honey ,58,fredericksburg,ç,n,370,der honig,deːɐ̯ ˈhoːnɪç,ɪ,58-370-1-74-a,ɪ,0.802,0.9,0.098,0.834,--undefined--,836.92,1816.97,2466.71,0.867,--undefined--,989.64,2164.8,2499.06,5500 Hz,10.0,NA
49,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-367-1-74-a.wav,m,74,60-367-1-74-a.wav,the honey ,60,fredericksburg,ç,n,367,der honig,deːɐ̯ ˈhoːnɪç,ɪ,60-367-1-74-a,ɪ,0.679,0.77,0.092,0.709,93.36,451.9,1909.45,2396.77,0.74,102.73,515.27,1957.46,2750.96,5500 Hz,10.0,NA
50,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-368-3-74-a.wav,m,74,60-368-3-74-a.wav,the honey ,60,fredericksburg,ç,n,368,der honig,deːɐ̯ ˈhoːnɪç,ɪ,60-368-3-74-a,ɪ,0.601,0.659,0.058,0.621,195.46,480.14,1895.45,2294.51,0.64,191.28,348.47,1873.6,2126.27,5500 Hz,10.0,NA
51,1939,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/62-365-2-74-a.wav,f,74,62-365-2-74-a.wav,the honey ,62,fredericksburg,ç,n,365,der honig,deːɐ̯ ˈhoːnɪç,ɪ,62-365-2-74-a,ɪ,0.765,0.827,0.062,0.786,--undefined--,651.15,2383.69,2672.12,0.807,--undefined--,654.31,2388.06,2582.08,5500 Hz,10.0,NA
52,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-164-2-74-a.wav,f,74,1-164-2-74-a.wav,the honey ,1,freyburg/black jack,ç,n,164,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-164-2-74-a,ɪ,1.0,1.085,0.086,1.028,--undefined--,558.03,2004.1,2893.05,1.057,--undefined--,969.11,2243.01,2934.09,5500 Hz,10.0,NA
53,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-175-2-74-a.wav,f,74,1-175-2-74-a.wav,the honey ,1,freyburg/schulenburg,ç,n,175,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-175-2-74-a,ɪ,0.553,0.626,0.073,0.577,495.56,574.5,2215.99,2963.39,0.601,499.97,544.6,2348.55,3016.1,5500 Hz,10.0,NA
54,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/113-455-2-74-a.wav,f,74,113-455-2-74-a.wav,the honey ,113,freyburg,ç,n,455,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-74-a.wav,m,74,112-436-2-74-a.wav,the honey ,112,"giddings, tx",ç,n,436,der honig,deːɐ̯ ˈhoːnɪç,ɪ,112-436-2-74-a,ɪ,0.691,0.759,0.069,0.713,176.98,381.3,2233.03,2660.77,0.736,173.93,373.09,2330.51,2793.34,5500 Hz,10.0,"
112-436-2-74-a"
56,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-74-a.wav,f,74,115-437-2-74-a.wav,the honey ,115,"giddings, tx",ç,n,437,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-438-2-74-a.wav,f,74,115-438-2-74-a.wav,the honey ,115,"giddings, tx",ç,n,438,der honig,deːɐ̯ ˈhoːnɪç,ɪ,115-438-2-74-a,ɪ,0.605,0.722,0.117,0.644,226.95,328.95,1250.98,2520.26,0.683,230.69,379.36,2186.27,3236.77,5500 Hz,10.0,NA
58,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-74-a.wav,m,74,7-313-2-74-a.wav,the honey ,7,giddings,ç,n,313,der honig,deːɐ̯ ˈhoːnɪç,ɪ,7-313-2-74-a,ɪ,0.592,0.688,0.096,0.624,120.87,408.72,2090.98,2651.24,0.656,105.48,440.2,2296.82,2858.32,5500 Hz,10.0,NA
59,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-323-3-74-a.wav,f,74,7-323-3-74-a.wav,the honey ,7,giddings,ç,n,323,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-326-2-74-a.wav,m,74,7-326-2-74-a.wav,the honey ,7,gidings,ç,n,326,der honig,deːɐ̯ ˈhoːnɪç,ɪ,7-326-2-74-a,ɪ,0.965,1.021,0.056,0.984,--undefined--,368.82,2175.48,2672.16,1.003,--undefined--,414.32,2253.94,2719.69,5500 Hz,10.0,NA
61,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-329-1-74-a.wav,f,74,7-329-1-74-a.wav,the honey ,7,giddings,ç,n,329,der honig,deːɐ̯ ˈhoːnɪç,ɪ,7-329-1-74-a,ɪ,0.714,0.796,0.082,0.742,165.01,503.58,2797.75,2860.39,0.769,158.80,561.79,2127.05,2920.87,5500 Hz,10.0,NA
62,1918,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-192-2-74-a.wav,f,74,1-192-2-74-a.wav,the honey ,1,la grange,ç,n,192,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-192-2-74-a,ɪ,0.536,0.627,0.091,0.566,--undefined--,707.88,1693.71,2659.51,0.596,--undefined--,810.14,2040.99,2793.13,5500 Hz,10.0,NA
63,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-74-a.wav,m,74,1-193-2-74-a.wav,the honey ,1,la grange,ç,n,193,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-193-2-74-a,ɪ,0.57,0.654,0.084,0.598,--undefined--,563.06,1769.91,2652.91,0.626,--undefined--,1232.69,2160.52,3492.9,5500 Hz,10.0,NA
64,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-194-2-74-a.wav,f,74,1-194-2-74-a.wav,the honey ,1,la grange,ç,n,194,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-194-2-74-a,ɪ,0.595,0.658,0.063,0.616,184.97,492.76,2011.99,2771.74,0.637,187.58,495.82,2232.78,2869.78,5500 Hz,10.0,NA
65,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-195-2-74-a.wav,m,74,1-195-2-74-a.wav,the honey ,1,la grange,ç,n,195,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-195-2-74-a,ɪ,0.419,0.516,0.097,0.451,94.52,552.11,1990.23,2540.1,0.484,--undefined--,324.42,1866.04,2427.19,5500 Hz,10.0,NA
66,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-196-2-74-a.wav,f,74,1-196-2-74-a.wav,the honey ,1,lagrange,ç,n,196,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-74-a.wav,m,74,51-286-2-74-a.wav,the honey ,51,la grange,ç,n,286,der honig,deːɐ̯ ˈhoːnɪç,ɪ,51-286-2-74-a,ɪ,0.744,0.831,0.086,0.773,--undefined--,476.79,1663.86,2273.52,0.802,--undefined--,431.55,1760.24,2324.54,5500 Hz,10.0,NA
68,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/53-286-2-74-a.wav,m,74,53-286-2-74-a.wav,the honey ,53,la grange,ç,n,286,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-74-a.wav,f,74,1-125-2-74-a.wav,the honey ,1,new braunfels,ç,n,125,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-128-2-74-a.wav,f,74,1-128-2-74-a.wav,the honey ,1,new braunfels,ç,n,128,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-128-2-74-a,ɪ,0.593,0.668,0.075,0.618,155.64,507.47,2023.92,2554.46,0.643,--undefined--,482.41,1913.23,2888.63,5500 Hz,10.0,NA
71,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-158-1-74-a.wav,f,74,1-158-1-74-a.wav,the honey ,1,new braunfels,ç,n,158,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1944,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-165-2-74-a.wav,m,74,1-165-2-74-a.wav,the honey ,1,new braunfels,ç,n,165,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-74-a.wav,m,74,1-167-3-74-a.wav,the honey ,1,new braunfels,ç,n,167,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-167-3-74-a,ɪ,0.717,0.857,0.14,0.764,154.23,476.34,2082.09,2355.38,0.81,131.37,372.78,2082.64,2478.09,5500 Hz,10.0,NA
74,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-169-3-74-a.wav,f,74,1-169-3-74-a.wav,the honey ,1,new braunfels,ç,n,169,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-170-2-74-a.wav,m,74,1-170-2-74-a.wav,the honey ,1,new braunfels,ç,n,170,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-74-a.wav,m,74,1-24-2-74-a.wav,the honey ,1,new braunfels,ç,n,24,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-24-2-74-a,ɪ,0.697,0.767,0.07,0.72,203.81,625.02,1868.27,2759.94,0.743,201.03,587.31,1971.53,3051.14,5500 Hz,10.0,"
1-24-2-74-a"
77,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-74-a.wav,m,74,1-25-3-74-a.wav,the honey ,1,new braunfels,ç,n,25,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-25-3-74-a,ɪ,0.617,0.665,0.048,0.633,158.99,530.5,1704.62,2632.48,0.649,159.84,487.87,1747.35,2619.26,5500 Hz,10.0,"
1-25-3-74-a"
78,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-30-2-74-a.wav,f,74,1-30-2-74-a.wav,the honey ,1,new braunfels,ç,n,30,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-32-2-74-a.wav,m,74,1-32-2-74-a.wav,the honey ,1,new braunfels,ç,n,32,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-32-2-74-a,ɪ,0.766,0.832,0.066,0.788,119.68,498.41,1789.15,2272.53,0.81,112.01,480.63,1842.36,2788.37,5500 Hz,10.0,"
1-32-2-74-a"
80,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-33-2-74-a.wav,f,74,1-33-2-74-a.wav,the honey ,1,new braunfels,ç,n,33,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-33-2-74-a,ɪ,0.685,0.779,0.094,0.717,415.00,453.03,1697.61,2542.96,0.748,395.27,399.74,1631.91,2454.79,5500 Hz,10.0,"
1-33-2-74-a"
81,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-74-a.wav,f,74,1-34-3-74-a.wav,the honey ,1,new braunfels,ç,n,34,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-34-3-74-a,ɪ,0.808,0.86,0.052,0.826,138.99,588.84,2355.91,2591.43,0.843,128.26,588.2,1698.0,2690.08,5500 Hz,10.0,"
1-34-3-74-a"
82,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-35-3-74-a.wav,m,74,1-35-3-74-a.wav,the honey ,1,new braunfels,ç,n,35,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-35-3-74-a,ɪ,0.679,0.766,0.088,0.708,150.69,412.26,1652.76,3453.1,0.737,165.67,373.0,1753.4,2170.45,5500 Hz,10.0,"
1-35-3-74-a"
83,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-74-a.wav,f,74,1-448-2-74-a.wav,the honey ,1,new braunfels,ç,n,448,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
